date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster;
2014-08-03;02:53:13,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,38
2014-08-09;03:11:39,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,2,6,105,29,30
2014-08-09;03:18:47,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,95
2014-08-09;03:23:10,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,2,6,105,29,99
2014-08-09;03:24:25,24,2,3,64,4777,,2451,0,0,2,2014-08-31,2014-09-01,2,0,1,8746,1,0,1,6,105,29,99
2014-08-09;03:37:51,24,2,3,64,4777,,2451,0,0,2,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,22
2014-08-09;03:48:37,24,2,3,64,4777,,2451,0,1,2,2014-08-30,2014-08-31,2,0,1,18492,6,0,1,6,105,29,8
2014-08-12;01:00:18,24,2,3,64,4777,,2451,0,0,7,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,16
2014-08-12;01:16:01,24,2,3,64,4777,,2451,0,0,7,2014-08-30,2014-08-31,2,0,1,8746,1,0,1,6,105,29,8
2014-08-12;01:30:06,24,2,3,64,4777,,2451,0,0,7,2014-08-26,2014-08-27,2,0,1,8845,1,0,1,6,105,1854,78
2014-08-17;15:06:49,24,2,3,64,4777,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,60
2014-08-17;15:08:38,24,2,3,64,4777,,2451,0,0,2,2014-08-27,2014-08-28,2,0,1,17823,1,0,1,6,105,770,82
2014-08-19;05:46:35,24,2,3,64,4777,,2451,0,0,3,2014-08-30,2014-08-31,2,0,1,8746,1,0,2,6,105,29,8
2014-11-09;21:05:35,24,2,3,64,47431,,2451,0,0,2,2015-02-08,2015-02-09,2,0,1,8740,1,0,2,6,105,12,43
2014-11-09;21:21:06,24,2,3,64,47431,,2451,0,0,2,2015-02-09,2015-02-10,2,0,1,8740,1,0,1,6,105,12,43
2014-11-15;18:34:24,24,2,3,64,47431,,2451,0,1,2,2015-02-06,2015-02-07,1,0,1,43705,6,0,2,6,105,809,29
2014-11-15;18:38:39,24,2,3,64,47431,,2451,0,1,2,2015-02-06,2015-02-07,1,0,1,43705,6,0,8,6,105,809,36
2014-11-15;18:56:23,24,2,3,64,47431,,2451,0,1,2,2015-02-06,2015-02-07,1,0,1,21790,6,0,5,6,105,29,21
2014-12-16;18:15:25,24,2,3,64,9448,,2451,0,0,2,2015-02-08,2015-02-09,2,0,1,8785,1,0,1,6,105,35,8
2014-12-16;19:35:04,24,2,3,64,9448,,2451,0,0,9,2015-02-08,2015-02-09,2,0,1,14039,6,0,1,6,105,35,8
2014-12-17;02:37:10,24,2,3,64,9448,,2451,0,0,2,2015-02-08,2015-02-09,2,0,1,18653,6,0,2,6,105,35,35
2014-12-20;05:22:02,24,2,3,64,9448,,2451,0,0,2,2015-02-04,2015-02-11,1,0,1,8746,1,0,1,6,105,29,99
2014-12-20;05:23:53,24,2,3,64,9448,,2451,0,0,2,2015-02-04,2015-02-11,1,0,1,8746,1,0,1,6,105,29,11
2014-12-23;02:33:01,24,2,3,64,9448,,2451,0,0,0,2015-02-04,2015-02-05,2,0,1,65035,6,0,1,6,105,29,10
2014-12-23;02:36:20,24,2,3,64,9448,,2451,0,0,0,2015-02-09,2015-02-10,2,0,1,65035,6,0,1,6,105,29,10
2014-12-23;02:37:22,24,2,3,64,9448,,2451,0,0,0,2015-02-10,2015-02-11,2,0,1,65035,6,0,1,6,105,29,10
2014-12-23;02:41:05,24,2,3,64,9448,,2451,0,0,0,2015-02-04,2015-02-05,2,0,1,21787,6,0,1,6,105,29,99
2014-12-23;02:42:36,24,2,3,64,9448,,2451,0,0,0,2015-02-09,2015-02-10,2,0,1,21787,6,0,2,6,105,29,99
2014-12-23;02:43:34,24,2,3,64,9448,,2451,0,0,0,2015-02-10,2015-02-11,2,0,1,21787,6,0,2,6,105,29,99
2014-12-23;02:51:30,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,14041,6,0,1,6,105,35,8
2014-12-23;02:54:06,24,2,3,64,9448,,2451,0,0,0,2015-02-05,2015-02-06,2,0,1,14041,6,0,1,6,105,35,8
2014-12-23;02:56:53,24,2,3,64,9448,,2451,0,0,0,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,8
2014-12-23;03:02:55,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,36
2014-12-23;03:04:08,24,2,3,64,9448,,2451,0,0,0,2015-02-06,2015-02-08,2,0,1,8785,1,0,1,6,105,35,36
2014-12-23;03:04:48,24,2,3,64,9448,,2451,0,0,0,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
2014-12-23;03:05:38,24,2,3,64,9448,,2451,0,0,0,2015-02-05,2015-02-06,2,0,1,8785,1,0,1,6,105,35,36
2014-12-23;03:14:46,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,11
2014-12-23;03:26:32,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,14041,6,0,1,6,105,35,22
2014-12-23;03:33:36,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,64
2014-12-23;03:35:53,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,97
2014-12-23;04:05:53,24,2,3,64,9448,,2451,0,0,0,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,11
2014-12-23;19:15:34,24,2,3,64,9448,,2451,0,0,2,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,36
2014-12-23;19:16:22,24,2,3,64,9448,,2451,0,0,2,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,11
2014-12-23;19:19:47,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,36
2014-12-23;19:21:24,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,37
2014-12-23;19:22:12,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,8
2014-12-23;19:32:23,24,2,3,64,9448,,2451,0,0,2,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,22
2014-12-25;03:03:12,24,2,3,64,9448,,2451,1,0,9,2015-02-05,2015-02-06,2,0,1,8785,1,0,1,6,105,35,2
2014-12-25;03:18:37,24,2,3,64,9448,,2451,1,0,9,2015-02-05,2015-02-06,2,0,1,8785,1,0,1,6,105,35,8
2014-12-25;03:25:58,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,809,59
2014-12-25;03:28:41,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
2014-12-25;03:31:21,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,8
2014-12-25;03:34:34,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,62
2014-12-25;15:17:59,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
2014-12-25;15:19:49,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,2,6,105,35,78
2014-12-25;15:30:52,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,85
2014-12-25;15:32:48,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,29
2014-12-25;15:35:37,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,85
2014-12-25;15:38:08,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,5
2014-12-25;15:39:35,24,2,3,51,9527,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,85
2014-12-26;18:07:23,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,2,6,105,35,36
2014-12-26;18:08:11,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14039,6,0,1,6,105,35,36
2014-12-26;18:15:36,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,2,6,105,35,99
2014-12-26;18:19:27,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14041,6,0,1,6,105,35,99
2014-12-26;18:24:16,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,2,6,105,35,64
2014-12-26;18:27:42,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14041,6,0,1,6,105,35,64
2014-12-26;18:29:41,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,64
2014-12-26;18:38:03,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,22
2014-12-26;18:42:15,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,5,6,105,35,8
2014-12-26;18:56:31,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14041,6,0,3,6,105,35,8
2014-12-26;18:57:17,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,14041,6,0,2,6,105,35,8
2014-12-26;19:01:36,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,14041,6,0,1,6,105,35,8
2014-12-26;19:05:13,24,2,3,64,9448,,2451,0,0,4,2015-02-05,2015-02-06,2,0,1,14041,6,0,5,6,105,35,8
2014-12-28;19:29:08,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,22
2014-12-28;19:35:08,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,8
2014-12-28;19:36:53,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,89
2014-12-28;19:57:37,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,8746,1,0,1,6,105,29,99
2014-12-28;20:07:08,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,65035,6,0,1,6,105,29,35
2014-12-28;20:17:17,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,65035,6,0,2,6,105,29,10
2014-12-28;20:21:47,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,65035,6,0,1,6,105,29,10
2014-12-28;20:38:09,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,65035,6,1,1,6,105,29,10
2014-12-28;23:47:30,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,8
2014-12-28;23:50:31,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,35
2014-12-29;00:02:47,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,35
2014-12-29;00:06:53,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,73
2014-12-29;00:12:39,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,8
2014-12-29;00:19:14,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,18492,6,0,1,6,105,29,8
2014-12-29;00:49:51,24,2,3,64,9448,,2451,0,0,4,2015-02-10,2015-02-11,2,0,1,8746,1,0,1,6,105,29,99
2014-12-29;01:11:43,24,2,3,64,9448,,2451,0,0,4,2015-02-10,2015-02-11,2,0,1,8746,1,1,1,6,105,29,99
2014-12-29;01:18:50,24,2,3,64,9448,,2451,0,0,4,2015-02-10,2015-02-11,2,0,1,8746,1,0,1,6,105,29,99
2014-12-29;03:49:56,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,81
2014-12-29;03:54:53,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
2014-12-29;03:57:45,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
2014-12-29;04:00:54,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,58
2014-12-29;04:04:02,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,99
2014-12-29;04:14:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,78
2014-12-29;04:20:22,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
2014-12-29;04:26:03,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,78
2014-12-29;04:30:58,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
2014-12-29;04:36:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,43
2014-12-29;04:55:10,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,8
2014-12-29;04:57:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,8
2014-12-29;04:59:04,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,99
2014-12-29;05:04:33,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
2014-12-30;00:54:57,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,4,6,105,35,22
2014-12-30;01:01:01,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,36
2014-12-30;01:03:51,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,62
2014-12-30;01:08:58,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,2,6,105,35,62
2014-12-30;01:13:33,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,83
2014-12-30;01:17:18,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,5
2014-12-30;01:19:53,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,809,59
2014-12-30;01:23:53,24,2,3,64,9448,,2451,1,0,9,2015-02-06,2015-02-07,2,0,1,8785,1,0,1,6,105,35,89
2014-12-30;01:40:53,24,2,3,64,9448,,2451,1,0,9,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,78
2014-12-30;01:46:29,24,2,3,64,9448,,2451,1,0,9,2015-02-07,2015-02-08,2,0,1,8785,1,0,1,6,105,35,36
2014-12-30;03:05:55,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,2,6,105,35,78
2014-12-30;03:12:28,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,36
2014-12-30;04:27:51,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,1,6,105,35,36
2014-12-30;04:28:26,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,0,5,6,105,35,78
2014-12-30;04:51:53,24,2,3,64,9448,,2451,0,0,4,2015-02-07,2015-02-08,2,0,1,14039,6,1,1,6,105,35,78
2014-12-30;04:54:46,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,78
2014-12-30;05:36:56,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,35
2014-12-30;05:41:44,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,5
2014-12-30;05:49:01,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
2014-12-30;05:51:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
2014-12-30;05:57:36,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,14
2014-12-30;06:01:18,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,10
2014-12-30;06:04:13,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,51
2014-12-30;06:08:20,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,67
2014-12-30;06:13:23,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,2
2014-12-30;06:21:14,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,81
2014-12-30;06:30:29,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,10
2014-12-30;06:34:50,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,43
2014-12-30;06:40:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,99
2014-12-30;06:50:02,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,8
2014-12-30;06:52:58,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
2014-12-30;07:03:24,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
2014-12-30;07:11:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
2014-12-30;07:16:35,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,43
2014-12-30;07:22:52,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,22
2014-12-30;07:28:19,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,1,6,105,12,58
2014-12-30;07:35:54,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,0,2,6,105,12,8
2014-12-30;08:09:46,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
2014-12-30;08:17:36,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33390,6,0,1,6,105,12,22
2014-12-30;08:56:35,24,2,3,64,9448,,2451,0,0,4,2015-02-08,2015-02-09,2,0,1,33393,6,1,1,6,105,12,8
2014-12-30;09:28:02,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,8
2014-12-30;09:30:09,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,36
2014-12-30;09:32:00,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,14
2014-12-30;09:53:39,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14039,6,0,1,6,105,35,22
2014-12-30;10:01:12,24,2,3,64,9448,,2451,0,0,4,2015-02-06,2015-02-07,2,0,1,14041,6,0,1,6,105,35,99
2014-12-30;10:16:27,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,81
2014-12-30;10:20:06,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,78
2014-12-30;10:21:32,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,62
2014-12-30;10:25:42,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18488,6,0,1,6,105,29,8
2014-12-30;10:29:53,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,15
2014-12-30;10:36:00,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18492,6,0,1,6,105,29,8
2014-12-30;10:43:34,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,18491,6,0,2,6,105,29,8
2014-12-30;10:49:13,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,18491,6,0,1,6,105,29,8
2014-12-30;10:54:55,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,18491,6,0,3,6,105,29,43
2014-12-30;11:10:27,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,0,3,6,105,29,15
2014-12-30;11:20:31,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,0,1,6,105,29,82
2014-12-30;11:27:02,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,0,1,6,105,29,99
2014-12-30;11:29:22,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,21787,6,0,1,6,105,29,99
2014-12-30;11:48:30,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,21787,6,0,3,6,105,29,15
2014-12-30;12:43:43,24,2,3,64,9448,,2451,0,0,4,2015-02-04,2015-02-05,2,0,1,21787,6,1,1,6,105,29,15
2014-12-30;12:51:34,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,21787,6,1,1,6,105,29,15
2014-12-30;12:59:26,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,65035,6,0,1,6,105,29,36
2014-12-30;12:59:46,24,2,3,64,9448,,2451,0,0,4,2015-02-09,2015-02-10,2,0,1,65035,6,0,2,6,105,29,10
2014-06-03;10:38:09,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,57
2014-06-03;10:41:10,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,35
2014-06-03;10:42:21,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,89
2014-06-03;10:42:41,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,89
2014-06-03;10:54:05,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,89
2014-06-03;10:56:21,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,14
2014-06-03;10:56:50,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,30
2014-06-03;10:58:45,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,81
2014-06-03;10:59:52,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,8
2014-06-03;11:09:00,2,3,55,405,38988,,2677,0,0,9,2014-06-13,2014-06-15,2,0,1,8746,1,0,1,6,105,29,40
2014-06-03;12:03:25,2,3,55,405,38988,,2677,0,0,9,2014-06-05,2014-06-06,2,0,1,8255,1,0,1,6,77,20,57
2014-06-03;14:48:37,2,3,55,405,38988,,2677,0,0,9,2014-06-20,2014-06-21,4,0,1,54650,3,0,1,6,77,154,62
2014-06-06;15:23:10,2,3,55,405,1799,,2677,0,0,9,2014-06-20,2014-06-22,2,0,1,54650,3,0,1,6,77,154,62
2014-04-18;16:36:09,2,3,66,174,16634,4.1613,3313,0,0,9,2014-04-18,2014-04-21,2,0,1,24692,6,0,1,2,50,1241,18
2014-04-18;16:39:06,2,3,66,174,16634,3.3379,3313,0,0,9,2014-04-18,2014-04-21,2,0,1,61531,6,0,1,2,50,1241,91
2014-04-18;16:39:33,2,3,66,174,16634,3.3379,3313,0,0,9,2014-04-18,2014-04-21,2,2,1,61531,6,0,5,2,50,1241,91
2014-04-19;09:15:46,2,3,66,174,16634,3.3379,3313,0,0,1,2014-04-19,2014-04-21,2,2,1,61531,6,0,1,2,50,1241,91
2014-04-19;09:44:32,2,3,66,174,16634,3.3379,3313,0,0,1,2014-04-19,2014-04-21,2,2,1,61531,6,1,1,2,50,1241,91
2014-04-29;16:32:53,2,3,66,174,16634,382.6993,3313,0,1,0,2014-07-23,2014-07-26,2,0,1,8250,1,0,1,2,50,628,45
2014-06-17;05:41:31,2,3,66,174,46432,82.6384,3313,0,0,0,2014-07-18,2014-07-20,2,0,1,24375,6,0,3,2,50,627,10
2014-06-17;05:47:16,2,3,66,174,46432,82.6384,3313,0,0,0,2014-07-18,2014-07-21,2,0,1,24375,6,0,1,2,50,627,10
2014-06-17;05:50:10,2,3,66,174,46432,86.5016,3313,0,0,0,2014-07-18,2014-07-20,2,0,1,8832,1,0,1,2,50,627,84
2014-06-19;23:00:47,2,3,66,174,46432,82.6384,3313,0,0,0,2014-07-18,2014-07-20,2,0,1,8832,1,0,1,2,50,627,10
2014-06-19;23:02:14,2,3,66,174,46432,82.6384,3313,0,0,0,2014-07-18,2014-07-20,2,0,1,24375,6,0,2,2,50,627,10
2014-07-31;22:34:54,2,3,66,174,16634,187.8185,3313,0,0,0,2014-08-02,2014-08-03,2,0,1,11835,1,0,1,2,50,633,54
2014-10-05;04:20:01,2,3,66,174,46432,110.4256,3313,0,0,1,2014-10-24,2014-10-26,2,0,1,23288,6,0,1,2,50,633,54
2014-10-05;20:45:36,2,3,66,174,46432,110.257,3313,0,0,0,2014-10-24,2014-10-26,2,0,1,23288,6,0,1,2,50,633,77
